jeppekofod,1404827471682408451,2021-06-15 15:45:44,b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Thrilled about launch of EU-US Trade and Technology Council at today\xe2\x80\x99s Summit #EUUS\n\nVital to increase transat\xe2\x80\xa6 https://t.co/E9lGI8p6jG'
jeppekofod,1404497638708371464,2021-06-14 17:55:06,"b'RT @DanishMFA: Statsministeren, @jeppekofod og @trinebramsen p\xc3\xa5 vej hjem fra dagens NATO-topm\xc3\xb8de. \n\nDe allierede er blevet enige om denne f\xe2\x80\xa6'"
jeppekofod,1404315259482120192,2021-06-14 05:50:23,"b'\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 is ready, @DanishMFA is lit up in NATO blue and I am looking forward to today\xe2\x80\x99s #NATOSummit.\n\nNATO and our stron\xe2\x80\xa6 https://t.co/kIvg9Q8BGE'"
jeppekofod,1403812513377132548,2021-06-12 20:32:39,b'RT @GLandsbergis: @JeppeKofod \xe2\x9d\xa4\xef\xb8\x8f'
jeppekofod,1403806701841752067,2021-06-12 20:09:33,b'RT @Haavisto: \xf0\x9f\x87\xab\xf0\x9f\x87\xae\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0'
jeppekofod,1403798285064851464,2021-06-12 19:36:07,b'Tonight\xe2\x80\x99s match will never be forgotten\nWe all hope for Eriksen\xe2\x80\x99s full recovery!\n\nA heartfelt thank you to #FIN sup\xe2\x80\xa6 https://t.co/Py2i0eRXfX'
jeppekofod,1403378892866572292,2021-06-11 15:49:36,"b'Fuldst\xc3\xa6ndig uacceptabelt at russiske fly kr\xc3\xa6nker dansk luftfrum, endda to gange p\xc3\xa5 \xc3\xa9n dag. Ligner bevidst handling\xe2\x80\xa6 https://t.co/YgyBYzrbih'"
jeppekofod,1402965840526557185,2021-06-10 12:28:16,b'Ny dansk SDG-handlingsplan \xf0\x9f\x91\x8f\xf0\x9f\x8c\x8d\n\nSt\xc3\xa6rke partnerskaber er centrale for at n\xc3\xa5 i m\xc3\xa5l.\n\n#dkbiz spiller afg\xc3\xb8rende rolle -\xe2\x80\xa6 https://t.co/WQCfXz8tfe'
jeppekofod,1402911396598325251,2021-06-10 08:51:56,b'Labelling #Navalny\xe2\x80\x99s organisations as extremist is a desperate effort to silence critical voices\n\xc2\xa0\nCriminalizing op\xe2\x80\xa6 https://t.co/MWkNetwwF0'
jeppekofod,1402686912729694210,2021-06-09 17:59:55,b'Klar dansk st\xc3\xb8tte til disse vigtige principielle markeringer fra EU\xe2\x80\x99s side overfor Kina i forhold til den st\xc3\xa6rkt be\xe2\x80\xa6 https://t.co/yi6CnzKS3P'
jeppekofod,1401802064557228033,2021-06-07 07:23:51,"b'RT @DanishMFA: Udenrigsminister @JeppeKofod  bes\xc3\xb8gte s\xc3\xb8ndag de danske styrker ved NATO\xe2\x80\x99s mission i Irak, #NMI, med danske @MichaelLollesgaa\xe2\x80\xa6'"
jeppekofod,1401100688097267713,2021-06-05 08:56:49,"b'RT @AndrewJenksNZ: Today,June 5, we celebrate Denmark\xe2\x80\x99s National Day. This day honors the Danish Constitution, as both the first constituti\xe2\x80\xa6'"
jeppekofod,1401100548460453890,2021-06-05 08:56:16,"b'RT @MFA_Ukraine: Our sincere congratulations on \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 Constitution Day! Wish the friendly people of Denmark, Foreign Minister @JeppeKofod and\xe2\x80\xa6'"
jeppekofod,1401100461155958786,2021-06-05 08:55:55,"b'RT @MZZRS: \xf0\x9f\x87\xb8\xf0\x9f\x87\xae\xf0\x9f\xa4\x9d\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 #Grundlovsdag \n\nSincere congratulations to #Denmark on #ConstitutionDay! We wish all Danes every prosperity and success, a\xe2\x80\xa6'"
